uf,cod_municipio_ibge,cod_municipio_tse,nome_municipio_ibge,nome_municipio_tse
RS,4316303,88293,Roque Gonzales,ROQUE GONZALES
RS,4316402,88315,Rosário do Sul,ROSÁRIO DO SUL
RS,4316428,87564,Sagrada Família,SAGRADA FAMÍLIA
RS,4316436,85561,Saldanha Marinho,SALDANHA MARINHO
RS,4316451,89753,Salto do Jacuí,SALTO DO JACUÍ
RS,4316477,87580,Salvador das Missões,SALVADOR DAS MISSÕES
RS,4316501,88331,Salvador do Sul,SALVADOR DO SUL
RS,4316600,88358,Sananduva,SANANDUVA
RS,4316709,88374,Santa Bárbara do Sul,SANTA BÁRBARA DO SUL
RS,4316733,89247,Santa Cecília do Sul,SANTA CECÍLIA DO SUL
RS,4316758,87602,Santa Clara do Sul,SANTA CLARA DO SUL
RS,4316808,88390,Santa Cruz do Sul,SANTA CRUZ DO SUL
RS,4316907,88412,Santa Maria,SANTA MARIA
RS,4316956,86207,Santa Maria do Herval,SANTA MARIA DO HERVAL
RS,4316972,89443,Santa Margarida do Sul,SANTA MARGARIDA DO SUL
RS,4317004,88439,Santana da Boa Vista,SANTANA DA BOA VISTA
RS,4317103,88455,Sant'Ana do Livramento,SANTANA DO LIVRAMENTO
RS,4317202,88471,Santa Rosa,SANTA ROSA
RS,4317251,87629,Santa Tereza,SANTA TEREZA
RS,4317301,88498,Santa Vitória do Palmar,SANTA VITÓRIA DO PALMAR
RS,4317400,88510,Santiago,SANTIAGO
RS,4317509,88536,Santo Ângelo,SANTO ÂNGELO
RS,4317558,87645,Santo Antônio do Palma,SANTO ANTÔNIO DO PALMA
RS,4317608,88552,Santo Antônio da Patrulha,SANTO ANTÔNIO DA PATRULHA
RS,4317707,88579,Santo Antônio das Missões,SANTO ANTÔNIO DAS MISSÕES
RS,4317756,87661,Santo Antônio do Planalto,SANTO ANTÔNIO DO PLANALTO
RS,4317806,88595,Santo Augusto,SANTO AUGUSTO
RS,4317905,88617,Santo Cristo,SANTO CRISTO
RS,4317954,87688,Santo Expedito do Sul,SANTO EXPEDITO DO SUL
RS,4318002,88633,São Borja,SÃO BORJA
RS,4318051,84832,São Domingos do Sul,SÃO DOMINGOS DO SUL
RS,4318101,88650,São Francisco de Assis,SÃO FRANCISCO DE ASSIS
RS,4318200,88676,São Francisco de Paula,SÃO FRANCISCO DE PAULA
RS,4318309,88692,São Gabriel,SÃO GABRIEL
RS,4318408,88714,São Jerônimo,SÃO JERÔNIMO
RS,4318424,84859,São João da Urtiga,SÃO JOÃO DA URTIGA
RS,4318432,87700,São João do Polêsine,SÃO JOÃO DO POLÊSINE
RS,4318440,84794,São Jorge,SÃO JORGE
RS,4318457,87769,São José das Missões,SÃO JOSÉ DAS MISSÕES
RS,4318465,85588,São José do Herval,SÃO JOSÉ DO HERVAL
RS,4318481,85324,São José do Hortêncio,SÃO JOSÉ DO HORTÊNCIO
RS,4318499,87742,São José do Inhacorá,SÃO JOSÉ DO INHACORÁ
RS,4318507,88730,São José do Norte,SÃO JOSÉ DO NORTE
RS,4318606,88757,São José do Ouro,SÃO JOSÉ DO OURO
RS,4318614,89460,São José do Sul,SÃO JOSÉ DO SUL
RS,4318622,87726,São José dos Ausentes,SÃO JOSÉ DOS AUSENTES
RS,4318705,88773,São Leopoldo,SÃO LEOPOLDO
RS,4318804,88790,São Lourenço do Sul,SÃO LOURENÇO DO SUL
RS,4318903,88811,São Luiz Gonzaga,SÃO LUIZ GONZAGA
RS,4319000,88838,São Marcos,SÃO MARCOS
RS,4319109,88854,São Martinho,SÃO MARTINHO
RS,4319125,87785,São Martinho da Serra,SÃO MARTINHO DA SERRA
RS,4319158,85480,São Miguel das Missões,SÃO MIGUEL DAS MISSÕES
RS,4319208,88870,São Nicolau,SÃO NICOLAU
RS,4319307,88897,São Paulo das Missões,SÃO PAULO DAS MISSÕES
RS,4319356,87807,São Pedro da Serra,SÃO PEDRO DA SERRA
RS,4319364,89486,São Pedro das Missões,SÃO PEDRO DAS MISSÕES
RS,4319372,87823,São Pedro do Butiá,SÃO PEDRO DO BUTIÁ
RS,4319406,88919,São Pedro do Sul,SÃO PEDRO DO SUL
RS,4319505,88935,São Sebastião do Caí,SÃO SEBASTIÃO DO CAÍ
RS,4319604,88951,São Sepé,SÃO SEPÉ
RS,4319703,88978,São Valentim,SÃO VALENTIM
RS,4319711,87840,São Valentim do Sul,SÃO VALENTIM DO SUL
RS,4319737,87866,São Valério do Sul,SÃO VALÉRIO DO SUL
RS,4319752,85383,São Vendelino,SÃO VENDELINO
RS,4319802,86754,São Vicente do Sul,SÃO VICENTE DO SUL
RS,4319901,88994,Sapiranga,SAPIRANGA
RS,4320008,89010,Sapucaia do Sul,SAPUCAIA DO SUL
RS,4320107,89036,Sarandi,SARANDI
RS,4320206,89052,Seberi,SEBERI
RS,4320230,85707,Sede Nova,SEDE NOVA
RS,4320263,85529,Segredo,SEGREDO
RS,4320305,89079,Selbach,SELBACH
RS,4320321,88765,Senador Salgado Filho,SENADOR SALGADO FILHO
RS,4320354,87882,Sentinela do Sul,SENTINELA DO SUL
RS,4320404,89095,Serafina Corrêa,SERAFINA CORRÊA
RS,4320453,87904,Sério,SÉRIO
RS,4320503,89117,Sertão,SERTÃO
RS,4320552,87920,Sertão Santana,SERTÃO SANTANA
RS,4320578,88706,Sete de Setembro,SETE DE SETEMBRO
RS,4320602,89133,Severiano de Almeida,SEVERIANO DE ALMEIDA
RS,4320651,84956,Silveira Martins,SILVEIRA MARTINS
RS,4320677,87947,Sinimbu,SINIMBU
RS,4320701,89176,Sobradinho,SOBRADINHO
RS,4320800,89192,Soledade,SOLEDADE
RS,4320859,88722,Tabaí,TABAÍ
RS,4320909,89214,Tapejara,TAPEJARA
RS,4321006,89230,Tapera,TAPERA
RS,4321105,89257,Tapes,TAPES
RS,4321204,89273,Taquara,TAQUARA
RS,4321303,89290,Taquari,TAQUARI
RS,4321329,85669,Taquaruçu do Sul,TAQUARUÇU DO SUL
RS,4321352,89710,Tavares,TAVARES
RS,4321402,89311,Tenente Portela,TENENTE PORTELA
RS,4321436,85162,Terra de Areia,TERRA DE AREIA
RS,4321451,98213,Teutônia,TEUTÔNIA
RS,4321469,89508,Tio Hugo,TIO HUGO
RS,4321477,87963,Tiradentes do Sul,TIRADENTES DO SUL
RS,4321493,88900,Toropi,TOROPI
RS,4321501,89338,Torres,TORRES
RS,4321600,89354,Tramandaí,TRAMANDAÍ
RS,4321626,87980,Travesseiro,TRAVESSEIRO
RS,4321634,84743,Três Arroios,TRÊS ARROIOS
RS,4321667,85367,Três Cachoeiras,TRÊS CACHOEIRAS
RS,4321709,89370,Três Coroas,TRÊS COROAS
RS,4321808,89397,Três de Maio,TRÊS DE MAIO
RS,4321832,88005,Três Forquilhas,TRÊS FORQUILHAS
RS,4321857,86142,Três Palmeiras,TRÊS PALMEIRAS
RS,4321907,89419,Três Passos,TRÊS PASSOS
RS,4321956,85006,Trindade do Sul,TRINDADE DO SUL
RS,4322004,89435,Triunfo,TRIUNFO
RS,4322103,89451,Tucunduva,TUCUNDUVA
RS,4322152,84840,Tunas,TUNAS
RS,4322186,88021,Tupanci do Sul,TUPANCI DO SUL
RS,4322202,89478,Tupanciretã,TUPANCIRETÃ
RS,4322251,85723,Tupandi,TUPANDI
RS,4322301,89494,Tuparendi,TUPARENDI
RS,4322327,88501,Turuçu,TURUÇU
RS,4322343,88609,Ubiretama,UBIRETAMA
RS,4322350,88048,União da Serra,UNIÃO DA SERRA
RS,4322376,88480,Unistalda,UNISTALDA
RS,4322400,89516,Uruguaiana,URUGUAIANA
RS,4322509,89532,Vacaria,VACARIA
RS,4322525,88668,Vale Verde,VALE VERDE
RS,4322533,88064,Vale do Sol,VALE DO SOL
RS,4322541,88080,Vale Real,VALE REAL
RS,4322558,84913,Vanini,VANINI
RS,4322608,89559,Venâncio Aires,VENÂNCIO AIRES
RS,4322707,89575,Vera Cruz,VERA CRUZ
RS,4322806,89591,Veranópolis,VERANÓPOLIS
RS,4322855,88781,Vespasiano Corrêa,VESPASIANO CORRÊA
RS,4322905,89613,Viadutos,VIADUTOS
RS,4323002,89630,Viamão,VIAMÃO
RS,4323101,89656,Vicente Dutra,VICENTE DUTRA
RS,4323200,89699,Victor Graeff,VICTOR GRAEFF
RS,4323309,86061,Vila Flores,VILA FLORES
RS,4323358,88749,Vila Lângaro,VILA LÂNGARO
RS,4323408,85642,Vila Maria,VILA MARIA
RS,4323457,88102,Vila Nova do Sul,VILA NOVA DO SUL
RS,4323507,85600,Vista Alegre,VISTA ALEGRE
RS,4323606,85863,Vista Alegre do Prata,VISTA ALEGRE DO PRATA
RS,4323705,85847,Vista Gaúcha,VISTA GAÚCHA
RS,4323754,88129,Vitória das Missões,VITÓRIA DAS MISSÕES
RS,4323770,89524,Westfália,WESTFÁLIA
RS,4323804,88145,Xangri-lá,XANGRI-LÁ
MS,5000203,90034,Água Clara,ÁGUA CLARA
MS,5000252,55018,Alcinópolis,ALCINÓPOLIS
MS,5000609,90115,Amambai,AMAMBAI
MS,5000708,90131,Anastácio,ANASTÁCIO
MS,5000807,90158,Anaurilândia,ANAURILÂNDIA
MS,5000856,91693,Angélica,ANGÉLICA
MS,5000906,90174,Antônio João,ANTÔNIO JOÃO
MS,5001003,90190,Aparecida do Taboado,APARECIDA DO TABOADO
MS,5001102,90212,Aquidauana,AQUIDAUANA
MS,5001243,91715,Aral Moreira,ARAL MOREIRA
MS,5001508,90298,Bandeirantes,BANDEIRANTES
MS,5001904,90379,Bataguassu,BATAGUASSU
MS,5002001,90395,Batayporã,BATAYPORÃ
MS,5002100,90417,Bela Vista,BELA VISTA
MS,5002159,98019,Bodoquena,BODOQUENA
MS,5002209,90433,Bonito,BONITO
MS,5002308,90450,Brasilândia,BRASILÂNDIA
MS,5002407,90557,Caarapó,CAARAPÓ
MS,5002605,90492,Camapuã,CAMAPUÃ
MS,5002704,90514,Campo Grande,CAMPO GRANDE
MS,5002803,90530,Caracol,CARACOL
MS,5002902,90573,Cassilândia,CASSILÂNDIA
MS,5002951,91782,Chapadão do Sul,CHAPADÃO DO SUL
MS,5003108,90611,Corguinho,CORGUINHO
MS,5003157,98590,Coronel Sapucaia,CORONEL SAPUCAIA
MS,5003207,90638,Corumbá,CORUMBÁ
MS,5003256,98035,Costa Rica,COSTA RICA
MS,5003306,90654,Coxim,COXIM
MS,5003454,91758,Deodápolis,DEODÁPOLIS
MS,5003488,91804,Dois Irmãos do Buriti,DOIS IRMÃOS DO BURITI
MS,5003504,98051,Douradina,DOURADINA
MS,5003702,90735,Dourados,DOURADOS
MS,5003751,91731,Eldorado,ELDORADO
MS,5003801,90751,Fátima do Sul,FÁTIMA DO SUL
MS,5003900,55069,Figueirão,FIGUEIRÃO
MS,5004007,90794,Glória de Dourados,GLÓRIA DE DOURADOS
MS,5004106,90816,Guia Lopes da Laguna,GUIA LOPES DA LAGUNA
MS,5004304,90859,Iguatemi,IGUATEMI
MS,5004403,90875,Inocência,INOCÊNCIA
MS,5004502,90891,Itaporã,ITAPORÃ
MS,5004601,98078,Itaquiraí,ITAQUIRAÍ
MS,5004700,90930,Ivinhema,IVINHEMA
MS,5004809,55034,Japorã,JAPORÃ
MS,5004908,90972,Jaraguari,JARAGUARI
MS,5005004,90999,Jardim,JARDIM
MS,5005103,91014,Jateí,JATEÍ
MS,5005152,91820,Juti,JUTI
MS,5005202,91030,Ladário,LADÁRIO
MS,5005251,55026,Laguna Carapã,LAGUNA CARAPÃ
MS,5005400,91073,Maracaju,MARACAJU
MS,5005608,91111,Miranda,MIRANDA
MS,5005681,91790,Mundo Novo,MUNDO NOVO
MS,5005707,91138,Naviraí,NAVIRAÍ
MS,5005806,91154,Nioaque,NIOAQUE
MS,5006002,55000,Nova Alvorada do Sul,NOVA ALVORADA DO SUL
MS,5006200,91235,Nova Andradina,NOVA ANDRADINA
MS,5006259,55042,Novo Horizonte do Sul,NOVO HORIZONTE DO SUL
MS,5006275,55050,Paraíso das Águas,PARAÍSO DAS ÁGUAS
MS,5006309,91251,Paranaíba,PARANAÍBA
MS,5006358,91847,Paranhos,PARANHOS
MS,5006408,91278,Pedro Gomes,PEDRO GOMES
MS,5006606,91316,Ponta Porã,PONTA PORÃ
MS,5006903,91375,Porto Murtinho,PORTO MURTINHO
MS,5007109,91413,Ribas do Rio Pardo,RIBAS DO RIO PARDO
MS,5007208,91430,Rio Brilhante,RIO BRILHANTE
MS,5007307,91456,Rio Negro,RIO NEGRO
MS,5007406,91472,Rio Verde de Mato Grosso,RIO VERDE DE MATO GROSSO
MS,5007505,91499,Rochedo,ROCHEDO
MS,5007554,91863,Santa Rita do Pardo,SANTA RITA DO PARDO
MS,5007695,98094,São Gabriel do Oeste,SÃO GABRIEL DO OESTE
MS,5007703,98132,Sete Quedas,SETE QUEDAS
MS,5007802,98116,Selvíria,SELVÍRIA
MS,5007901,91570,Sidrolândia,SIDROLÂNDIA
MS,5007935,91880,Sonora,SONORA
MS,5007950,98159,Tacuru,TACURU
MS,5007976,98175,Taquarussu,TAQUARUSSU
MS,5008008,91596,Terenos,TERENOS
MS,5008305,91650,Três Lagoas,TRÊS LAGOAS
MS,5008404,91901,Vicentina,VICENTINA
MT,5100102,90018,Acorizal,ACORIZAL
MT,5100201,91910,Água Boa,ÁGUA BOA
MT,5100250,89877,Alta Floresta,ALTA FLORESTA
MT,5100300,90050,Alto Araguaia,ALTO ARAGUAIA
MT,5100359,90042,Alto Boa Vista,ALTO BOA VISTA
MT,5100409,90077,Alto Garças,ALTO GARÇAS
MT,5100508,90093,Alto Paraguai,ALTO PARAGUAI
MT,5100607,98612,Alto Taquari,ALTO TAQUARI
MT,5100805,90263,Apiacás,APIACÁS
MT,5101001,98639,Araguaiana,ARAGUAIANA
MT,5101209,90239,Araguainha,ARAGUAINHA
MT,5101258,89893,Araputanga,ARAPUTANGA
MT,5101308,90255,Arenápolis,ARENÁPOLIS
MT,5101407,90271,Aripuanã,ARIPUANÃ
MT,5101605,90310,Barão de Melgaço,BARÃO DE MELGAÇO
MT,5101704,90336,Barra do Bugres,BARRA DO BUGRES
MT,5101803,90352,Barra do Garças,BARRA DO GARÇAS
MT,5101852,90905,Bom Jesus do Araguaia,BOM JESUS DO ARAGUAIA
MT,5101902,90468,Brasnorte,BRASNORTE
MT,5102504,90476,Cáceres,CÁCERES
MT,5102603,98655,Campinápolis,CAMPINÁPOLIS
MT,5102637,90484,Campo Novo do Parecis,CAMPO NOVO DO PARECIS
MT,5102678,90506,Campo Verde,CAMPO VERDE
MT,5102686,90743,Campos de Júlio,CAMPOS DE JÚLIO
MT,5102694,90085,Canabrava do Norte,CANABRAVA DO NORTE
MT,5102702,91936,Canarana,CANARANA
MT,5102793,90760,Carlinda,CARLINDA
MT,5102850,90549,Castanheira,CASTANHEIRA
MT,5103007,90590,Chapada dos Guimarães,CHAPADA DOS GUIMARÃES
MT,5103056,90522,Cláudia,CLÁUDIA
MT,5103106,98671,Cocalinho,COCALINHO
MT,5103205,89796,Colíder,COLÍDER
MT,5103254,89788,Colniza,COLNIZA
MT,5103304,99015,Comodoro,COMODORO
MT,5103353,90280,Confresa,CONFRESA
MT,5103361,91006,Conquista D'Oeste,CONQUISTA D'OESTE
MT,5103379,90425,Cotriguaçu,COTRIGUAÇU
MT,5103403,90670,Cuiabá,CUIABÁ
MT,5103437,89800,Curvelândia,CURVELÂNDIA
MT,5103452,98337,Denise,DENISE
MT,5103502,90697,Diamantino,DIAMANTINO
MT,5103601,90719,Dom Aquino,DOM AQUINO
MT,5103700,90786,Feliz Natal,FELIZ NATAL
MT,5103809,99031,Figueirópolis D'Oeste,FIGUEIRÓPOLIS D'OESTE
MT,5103858,90824,Gaúcha do Norte,GAÚCHA DO NORTE
MT,5103908,90778,General Carneiro,GENERAL CARNEIRO
MT,5103957,90204,Glória D'Oeste,GLÓRIA D'OESTE
MT,5104104,99058,Guarantã do Norte,GUARANTÃ DO NORTE
MT,5104203,90832,Guiratinga,GUIRATINGA
MT,5104500,99074,Indiavaí,INDIAVAÍ
MT,5104526,91081,Ipiranga do Norte,IPIRANGA DO NORTE
MT,5104542,91103,Itanhangá,ITANHANGÁ
MT,5104559,98698,Itaúba,ITAÚBA
MT,5104609,90913,Itiquira,ITIQUIRA
MT,5104807,90956,Jaciara,JACIARA
MT,5104906,90565,Jangada,JANGADA
MT,5105002,89915,Jauru,JAURU
MT,5105101,98191,Juara,JUARA
MT,5105150,98310,Juína,JUÍNA
MT,5105176,90581,Juruena,JURUENA
MT,5105200,91898,Juscimeira,JUSCIMEIRA
MT,5105234,90301,Lambari D'Oeste,LAMBARI D'OESTE
MT,5105259,90603,Lucas do Rio Verde,LUCAS DO RIO VERDE
MT,5105309,91057,Luciara,LUCIARA
MT,5105507,91090,Vila Bela da Santíssima Trindade,VILA BELA DA SANTÍSSIMA TRINDADE
MT,5105580,98710,Marcelândia,MARCELÂNDIA
MT,5105606,90620,Matupá,MATUPÁ
MT,5105622,91774,Mirassol d'Oeste,MIRASSOL D'OESTE
MT,5105903,91170,Nobres,NOBRES
MT,5106000,91197,Nortelândia,NORTELÂNDIA
MT,5106109,91219,Nossa Senhora do Livramento,NOSSA SENHORA DO LIVRAMENTO
MT,5106158,90387,Nova Bandeirantes,NOVA BANDEIRANTES
MT,5106174,90964,Nova Nazaré,NOVA NAZARÉ
MT,5106182,90867,Nova Lacerda,NOVA LACERDA
MT,5106190,89826,Nova Santa Helena,NOVA SANTA HELENA
MT,5106208,89818,Nova Brasilândia,NOVA BRASILÂNDIA
MT,5106216,98752,Nova Canaã do Norte,NOVA CANAÃ DO NORTE
MT,5106224,90646,Nova Mutum,NOVA MUTUM
MT,5106232,98736,Nova Olímpia,NOVA OLÍMPIA
MT,5106240,90883,Nova Ubiratã,NOVA UBIRATÃ
MT,5106257,91952,Nova Xavantina,NOVA XAVANTINA
MT,5106265,90808,Novo Mundo,NOVO MUNDO
MT,5106273,98795,Novo Horizonte do Norte,NOVO HORIZONTE DO NORTE
MT,5106281,98779,Novo São Joaquim,NOVO SÃO JOAQUIM
MT,5106299,98833,Paranaíta,PARANAÍTA
MT,5106307,89834,Paranatinga,PARANATINGA
MT,5106315,90948,Novo Santo Antônio,NOVO SANTO ANTÔNIO
MT,5106372,91812,Pedra Preta,PEDRA PRETA
MT,5106422,98817,Peixoto de Azevedo,PEIXOTO DE AZEVEDO
MT,5106455,90344,Planalto da Serra,PLANALTO DA SERRA
MT,5106505,91294,Poconé,POCONÉ
MT,5106653,90700,Pontal do Araguaia,PONTAL DO ARAGUAIA
MT,5106703,91332,Ponte Branca,PONTE BRANCA
MT,5106752,89990,Pontes e Lacerda,PONTES E LACERDA
MT,5106778,98850,Porto Alegre do Norte,PORTO ALEGRE DO NORTE
MT,5106802,91359,Porto dos Gaúchos,PORTO DOS GAÚCHOS
MT,5106828,98876,Porto Esperidião,PORTO ESPERIDIÃO
MT,5106851,90182,Porto Estrela,PORTO ESTRELA
MT,5107008,91391,Poxoréu,POXORÉU
MT,5107040,98892,Primavera do Leste,PRIMAVERA DO LESTE
MT,5107065,90069,Querência,QUERÊNCIA
MT,5107107,89931,São José dos Quatro Marcos,SÃO JOSÉ DOS QUATRO MARCOS
MT,5107156,98914,Reserva do Cabaçal,RESERVA DO CABAÇAL
MT,5107180,90662,Ribeirão Cascalheira,RIBEIRÃO CASCALHEIRA
MT,5107198,90441,Ribeirãozinho,RIBEIRÃOZINHO
MT,5107206,89958,Rio Branco,RIO BRANCO
MT,5107248,90107,Santa Carmem,SANTA CARMEM
MT,5107263,90328,Santo Afonso,SANTO AFONSO
MT,5107297,90026,São José do Povo,SÃO JOSÉ DO POVO
MT,5107305,91995,São José do Rio Claro,SÃO JOSÉ DO RIO CLARO
MT,5107354,90247,São José do Xingu,SÃO JOSÉ DO XINGU
MT,5107404,90409,São Pedro da Cipa,SÃO PEDRO DA CIPA
MT,5107578,89960,Rondolândia,RONDOLÂNDIA
MT,5107602,91510,Rondonópolis,RONDONÓPOLIS
MT,5107701,91537,Rosário Oeste,ROSÁRIO OESTE
MT,5107743,90980,Santa Cruz do Xingu,SANTA CRUZ DO XINGU
MT,5107750,89974,Salto do Céu,SALTO DO CÉU
MT,5107768,91049,Santa Rita do Trivelato,SANTA RITA DO TRIVELATO
MT,5107776,91979,Santa Terezinha,SANTA TEREZINHA
MT,5107792,89843,Santo Antônio do Leste,SANTO ANTÔNIO DO LESTE
MT,5107800,91553,Santo Antônio do Leverger,SANTO ANTÔNIO DO LEVERGER
MT,5107859,91839,São Félix do Araguaia,SÃO FÉLIX DO ARAGUAIA
MT,5107875,90727,Sapezal,SAPEZAL
MT,5107883,90921,Serra Nova Dourada,SERRA NOVA DOURADA
MT,5107909,89850,Sinop,SINOP
MT,5107925,98930,Sorriso,SORRISO
MT,5107941,90220,Tabaporã,TABAPORÃ
MT,5107958,91855,Tangará da Serra,TANGARÁ DA SERRA
MT,5108006,90689,Tapurah,TAPURAH
MT,5108055,98957,Terra Nova do Norte,TERRA NOVA DO NORTE
MT,5108105,91618,Tesouro,TESOURO
MT,5108204,91634,Torixoréu,TORIXORÉU
MT,5108303,90840,União do Sul,UNIÃO DO SUL
MT,5108352,91022,Vale de São Domingos,VALE DE SÃO DOMINGOS
MT,5108402,91677,Várzea Grande,VÁRZEA GRANDE
MT,5108501,98973,Vera,VERA
MT,5108600,98990,Vila Rica,VILA RICA
MT,5108808,90140,Nova Guarita,NOVA GUARITA
MT,5108857,90166,Nova Marilândia,NOVA MARILÂNDIA
MT,5108907,90123,Nova Maringá,NOVA MARINGÁ
MT,5108956,90360,Nova Monte Verde,NOVA MONTE VERDE
GO,5200050,93360,Abadia de Goiás,ABADIA DE GOIÁS
GO,5200100,92010,Abadiânia,ABADIÂNIA
GO,5200134,96458,Acreúna,ACREÚNA
GO,5200159,96911,Adelândia,ADELÂNDIA
GO,5200175,96938,Água Fria de Goiás,ÁGUA FRIA DE GOIÁS
GO,5200209,92037,Água Limpa,ÁGUA LIMPA
GO,5200258,93343,Águas Lindas de Goiás,ÁGUAS LINDAS DE GOIÁS
GO,5200308,92053,Alexânia,ALEXÂNIA
GO,5200506,92096,Aloândia,ALOÂNDIA
GO,5200555,92940,Alto Horizonte,ALTO HORIZONTE
GO,5200605,92118,Alto Paraíso de Goiás,ALTO PARAÍSO DE GOIÁS
GO,5200803,92150,Alvorada do Norte,ALVORADA DO NORTE
GO,5200829,93386,Amaralina,AMARALINA
GO,5200852,96610,Americano do Brasil,AMERICANO DO BRASIL
GO,5200902,92177,Amorinópolis,AMORINÓPOLIS
GO,5201108,92215,Anápolis,ANÁPOLIS
GO,5201207,92231,Anhanguera,ANHANGÜERA
GO,5201306,92258,Anicuns,ANICUNS
GO,5201405,92274,Aparecida de Goiânia,APARECIDA DE GOIÂNIA
GO,5201454,93009,Aparecida do Rio Doce,APARECIDA DO RIO DOCE
GO,5201504,92290,Aporé,APORÉ
GO,5201603,92312,Araçu,ARAÇU
GO,5201702,92339,Aragarças,ARAGARÇAS
GO,5201801,92355,Aragoiânia,ARAGOIÂNIA
GO,5202155,96695,Araguapaz,ARAGUAPAZ
GO,5202353,96717,Arenópolis,ARENÓPOLIS
GO,5202502,92495,Aruanã,ARUANÃ
GO,5202601,92517,Aurilândia,AURILÂNDIA
GO,5202809,92550,Avelinópolis,AVELINÓPOLIS
GO,5203104,92614,Baliza,BALIZA
GO,5203203,92630,Barro Alto,BARRO ALTO
GO,5203302,92657,Bela Vista de Goiás,BELA VISTA DE GOIÁS
GO,5203401,92673,Bom Jardim de Goiás,BOM JARDIM DE GOIÁS
GO,5203500,92690,Bom Jesus de Goiás,BOM JESUS DE GOIÁS
GO,5203559,92029,Bonfinópolis,BONFINÓPOLIS
GO,5203575,93408,Bonópolis,BONÓPOLIS
GO,5203609,92711,Brazabrantes,BRAZABRANTES
GO,5203807,92754,Britânia,BRITÂNIA
GO,5203906,92770,Buriti Alegre,BURITI ALEGRE
GO,5203939,93106,Buriti de Goiás,BURITI DE GOIÁS
GO,5203962,93262,Buritinópolis,BURITINÓPOLIS
GO,5204003,92797,Cabeceiras,CABECEIRAS
GO,5204102,92819,Cachoeira Alta,CACHOEIRA ALTA
GO,5204201,92835,Cachoeira de Goiás,CACHOEIRA DE GOIÁS
GO,5204250,96733,Cachoeira Dourada,CACHOEIRA DOURADA
GO,5204300,92851,Caçu,CAÇU
GO,5204409,92878,Caiapônia,CAIAPÔNIA
GO,5204508,92894,Caldas Novas,CALDAS NOVAS
GO,5204557,93122,Caldazinha,CALDAZINHA
GO,5204607,92916,Campestre de Goiás,CAMPESTRE DE GOIÁS
GO,5204656,96873,Campinaçu,CAMPINAÇU
GO,5204706,92932,Campinorte,CAMPINORTE
GO,5204805,92959,Campo Alegre de Goiás,CAMPO ALEGRE DE GOIÁS
GO,5204854,93580,Campo Limpo de Goiás,CAMPO LIMPO DE GOIÁS
GO,5204904,92975,Campos Belos,CAMPOS BELOS
GO,5204953,92061,Campos Verdes,CAMPOS VERDES
GO,5205000,92991,Carmo do Rio Verde,CARMO DO RIO VERDE
GO,5205059,92967,Castelândia,CASTELÂNDIA
GO,5205109,93017,Catalão,CATALÃO
GO,5205208,93033,Caturaí,CATURAÍ
GO,5205307,93050,Cavalcante,CAVALCANTE
GO,5205406,93076,Ceres,CERES
GO,5205455,92100,Cezarina,CEZARINA
GO,5205471,92924,Chapadão do Céu,CHAPADÃO DO CÉU
GO,5205497,93025,Cidade Ocidental,CIDADE OCIDENTAL
GO,5205513,92886,Cocalzinho de Goiás,COCALZINHO DE GOIÁS
GO,5205521,92126,Colinas do Sul,COLINAS DO SUL
GO,5205703,93157,Córrego do Ouro,CÓRREGO DO OURO
GO,5205802,93173,Corumbá de Goiás,CORUMBÁ DE GOIÁS
GO,5205901,93190,Corumbaíba,CORUMBAÍBA
GO,5206206,93254,Cristalina,CRISTALINA
GO,5206305,93270,Cristianópolis,CRISTIANÓPOLIS
GO,5206404,93297,Crixás,CRIXÁS
GO,5206503,93319,Cromínia,CROMÍNIA
GO,5206602,93335,Cumari,CUMARI
GO,5206701,93351,Damianópolis,DAMIANÓPOLIS
GO,5206800,93378,Damolândia,DAMOLÂNDIA
GO,5206909,93394,Davinópolis,DAVINÓPOLIS
GO,5207105,93432,Diorama,DIORAMA
GO,5207253,96750,Doverlândia,DOVERLÂNDIA
GO,5207352,92207,Edealina,EDEALINA
GO,5207402,93491,Edéia,EDÉIA
GO,5207501,93513,Estrela do Norte,ESTRELA DO NORTE
GO,5207535,92223,Faina,FAINA
GO,5207600,93530,Fazenda Nova,FAZENDA NOVA
GO,5207808,93572,Firminópolis,FIRMINÓPOLIS
GO,5207907,93599,Flores de Goiás,FLORES DE GOIÁS
GO,5208004,93610,Formosa,FORMOSA
GO,5208103,93637,Formoso,FORMOSO
GO,5208152,93564,Gameleira de Goiás,GAMELEIRA DE GOIÁS
GO,5208301,93092,Divinópolis de Goiás,DIVINÓPOLIS DE GOIÁS
GO,5208400,93670,Goianápolis,GOIANÁPOLIS
GO,5208509,93696,Goiandira,GOIANDIRA
GO,5208608,93718,Goianésia,GOIANÉSIA
GO,5208707,93734,Goiânia,GOIÂNIA
GO,5208806,93750,Goianira,GOIANIRA
GO,5208905,93777,Goiás,GOIÁS
GO,5209101,93793,Goiatuba,GOIATUBA
GO,5209150,92266,Gouvelândia,GOUVELÂNDIA
GO,5209200,93815,Guapó,GUAPÓ
GO,5209291,93149,Guaraíta,GUARAÍTA
GO,5209408,93831,Guarani de Goiás,GUARANI DE GOIÁS
GO,5209457,92860,Guarinos,GUARINOS
GO,5209606,93874,Heitoraí,HEITORAÍ
GO,5209705,93890,Hidrolândia,HIDROLÂNDIA
GO,5209804,93912,Hidrolina,HIDROLINA
